date,funder,person,spend,impact,url
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=1111417246009662&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=1193108587805858&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=1233097880439676&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=1309924759403137&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=1344674039248417&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '3000', 'upper_bound': '3999'}",https://www.facebook.com/ads/archive/render_ad/?id=1386847161687551&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '2000', 'upper_bound': '2999'}",https://www.facebook.com/ads/archive/render_ad/?id=1445640425790660&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '2000', 'upper_bound': '2999'}",https://www.facebook.com/ads/archive/render_ad/?id=1693885524150180&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=1835963586564614&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=2910087912613461&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '2000', 'upper_bound': '2999'}",https://www.facebook.com/ads/archive/render_ad/?id=2938605929684198&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=2974907019417441&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=3101411840105583&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=4009512885791533&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=129386825849262&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '3000', 'upper_bound': '3999'}",https://www.facebook.com/ads/archive/render_ad/?id=129621895826263&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=141163114689902&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=141286757968991&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=144719990952712&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '300', 'upper_bound': '399'}","{'lower_bound': '20000', 'upper_bound': '24999'}",https://www.facebook.com/ads/archive/render_ad/?id=181955887117286&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '6000', 'upper_bound': '6999'}",https://www.facebook.com/ads/archive/render_ad/?id=182885500352464&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=210857327237577&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=234653385125586&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '8000', 'upper_bound': '8999'}",https://www.facebook.com/ads/archive/render_ad/?id=276847567415519&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '1000', 'upper_bound': '1499'}","{'lower_bound': '45000', 'upper_bound': '49999'}",https://www.facebook.com/ads/archive/render_ad/?id=288702982868704&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '1000', 'upper_bound': '1999'}",https://www.facebook.com/ads/archive/render_ad/?id=293891125654534&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '6000', 'upper_bound': '6999'}",https://www.facebook.com/ads/archive/render_ad/?id=295276922100997&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=300495671548630&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=327099332428116&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '2000', 'upper_bound': '2999'}",https://www.facebook.com/ads/archive/render_ad/?id=398141694841898&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '1000', 'upper_bound': '1999'}",https://www.facebook.com/ads/archive/render_ad/?id=463697961517773&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=464090291565644&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '1000', 'upper_bound': '1999'}",https://www.facebook.com/ads/archive/render_ad/?id=468934301027828&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=490283432326289&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=510062440354667&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=532315094431675&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=602649081130887&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=689749128408650&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=783091762600669&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=809956819626198&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=812186766343669&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
2021-05-06,The Labour Party,The Labour Party,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '0', 'upper_bound': '999'}",https://www.facebook.com/ads/archive/render_ad/?id=816657729203152&access_token=EAAHdzu1fCTsBADStlTFMvD8qGq7jmqQSOkFWB91utWNN17IZA52ZC8bo8L6ALLQqEkPZCfIj5jYkrhZBFUmXQE9ynKZBHtvksgPd7lDjF0LaZBr5zkhhjf8CP0ckq3RHHSgkd9mu0VdOvM8dhgHqRA2lo6yedBxcZBcLK3ZBmC3fUavkJIxv6BVtsJqOL43PmZC1cyiTbuakH5s7R87eQZBX6lKNPS2JpoqcoZD
