Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20210216,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,867,,0.319211213,,2674,,0.984510708,
20210216,S92000003,Total,d,All vaccinations,d,,,Dose 1,,31675,,,z,1339498,,,z
20210216,S92000003,Total,d,All vaccinations,d,,,Dose 2,,3587,,,z,23890,,,z
20210217,S92000003,Female,,16 - 17,,53579,,Dose 1,,3,,0.005599209,,349,,0.651374606,
20210217,S92000003,Female,,16 - 17,,53579,,Dose 2,,0,,0,,13,,0.024263237,
20210217,S92000003,Female,,18 - 29,,413185,,Dose 1,,474,,0.114718589,,46439,,11.23927539,
20210217,S92000003,Female,,18 - 29,,413185,,Dose 2,,273,,0.066072098,,2106,,0.509699045,
20210217,S92000003,Female,,30 - 39,,370019,,Dose 1,,579,,0.156478451,,54822,,14.81599594,
20210217,S92000003,Female,,30 - 39,,370019,,Dose 2,,387,,0.104589224,,3099,,0.83752456,
20210217,S92000003,Female,,40 - 49,,345328,,Dose 1,,792,,0.229347171,,65726,,19.03291943,
20210217,S92000003,Female,,40 - 49,,345328,,Dose 2,,429,,0.124229718,,4100,,1.187277024,
20210217,S92000003,Female,,50 - 54,,203758,,Dose 1,,630,,0.309190314,,46832,,22.98412823,
20210217,S92000003,Female,,50 - 54,,203758,,Dose 2,,318,,0.156067492,,2850,,1.398718087,
20210217,S92000003,Female,,55 - 59,,205996,,Dose 1,,859,,0.416998388,,51153,,24.83203557,
20210217,S92000003,Female,,55 - 59,,205996,,Dose 2,,333,,0.161653624,,3064,,1.487407522,
20210217,S92000003,Female,,60 - 64,,181868,,Dose 1,,1442,,0.79288275,,43067,,23.68036158,
20210217,S92000003,Female,,60 - 64,,181868,,Dose 2,,220,,0.120966855,,1952,,1.073305914,
20210217,S92000003,Female,,65 - 69,,155904,,Dose 1,,8869,,5.688757184,,113196,,72.60621921,
20210217,S92000003,Female,,65 - 69,,155904,,Dose 2,,94,,0.060293514,,648,,0.415640394,
20210217,S92000003,Female,,70 - 74,,149920,,Dose 1,,2411,,1.608191035,,136728,,91.20064034,
20210217,S92000003,Female,,70 - 74,,149920,,Dose 2,,71,,0.047358591,,303,,0.202107791,
20210217,S92000003,Female,,75 - 79,,109004,,Dose 1,,1000,,0.917397527,,105330,,96.62948149,
20210217,S92000003,Female,,75 - 79,,109004,,Dose 2,,118,,0.108252908,,425,,0.389893949,
20210217,S92000003,Female,,80 years and over,d,165451,,Dose 1,,324,,0.195828372,,166218,,100.4635814,
20210217,S92000003,Female,,80 years and over,d,165451,,Dose 2,,750,,0.453306417,,2723,,1.645804498,
20210217,S92000003,Male,,16 - 17,,56560,,Dose 1,,7,,0.012376238,,190,,0.33592645,
20210217,S92000003,Male,,16 - 17,,56560,,Dose 2,,1,,0.001768034,,2,,0.003536068,
20210217,S92000003,Male,,18 - 29,,420762,,Dose 1,,287,,0.068209582,,14896,,3.540243653,
20210217,S92000003,Male,,18 - 29,,420762,,Dose 2,,80,,0.019013124,,592,,0.140697116,
20210217,S92000003,Male,,30 - 39,,359716,,Dose 1,,405,,0.11258882,,18741,,5.2099434,
20210217,S92000003,Male,,30 - 39,,359716,,Dose 2,,117,,0.032525659,,987,,0.274383124,
20210217,S92000003,Male,,40 - 49,,328962,,Dose 1,,632,,0.192119455,,21955,,6.674023139,
20210217,S92000003,Male,,40 - 49,,328962,,Dose 2,,124,,0.037694323,,1160,,0.352624315,
20210217,S92000003,Male,,50 - 54,,189355,,Dose 1,,562,,0.296797021,,16312,,8.614507143,
20210217,S92000003,Male,,50 - 54,,189355,,Dose 2,,76,,0.040136252,,725,,0.38287872,
20210217,S92000003,Male,,55 - 59,,193348,,Dose 1,,720,,0.372385543,,19579,,10.12630076,
20210217,S92000003,Male,,55 - 59,,193348,,Dose 2,,90,,0.046548193,,762,,0.394108033,
20210217,S92000003,Male,,60 - 64,,170701,,Dose 1,,1517,,0.888688408,,22449,,13.15106531,
20210217,S92000003,Male,,60 - 64,,170701,,Dose 2,,74,,0.043350654,,600,,0.35149179,
20210217,S92000003,Male,,65 - 69,,144529,,Dose 1,,8887,,6.148938967,,105241,,72.81652817,
20210217,S92000003,Male,,65 - 69,,144529,,Dose 2,,58,,0.040130354,,306,,0.211722215,
20210217,S92000003,Male,,70 - 74,,135910,,Dose 1,,2180,,1.604002649,,126140,,92.81141932,
20210217,S92000003,Male,,70 - 74,,135910,,Dose 2,,51,,0.037524833,,257,,0.189095725,
20210217,S92000003,Male,,75 - 79,,89206,,Dose 1,,760,,0.85196063,,89720,,100.5761944,
20210217,S92000003,Male,,75 - 79,,89206,,Dose 2,,62,,0.069502051,,239,,0.267919198,
20210217,S92000003,Male,,80 years and over,d,106156,,Dose 1,,186,,0.175213836,,107855,,101.6004748,
20210217,S92000003,Male,,80 years and over,d,106156,,Dose 2,,247,,0.232676438,,948,,0.893025359,
20210217,S92000003,Total,d,16 - 17,,110139,,Dose 1,,10,,0.009079436,,539,,0.4893816,
20210217,S92000003,Total,d,16 - 17,,110139,,Dose 2,,1,,0.000907944,,15,,0.013619154,
20210217,S92000003,Total,d,18 - 29,,833947,,Dose 1,,761,,0.091252801,,61335,,7.354783937,
20210217,S92000003,Total,d,18 - 29,,833947,,Dose 2,,353,,0.042328829,,2698,,0.323521759,
20210217,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,33516,,0.755021651,,1372399,,30.9163074,
20210217,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,3972,,0.08947804,,27846,,0.627292424,
20210217,S92000003,Total,d,30 - 39,,729735,,Dose 1,,984,,0.134843471,,73563,,10.08078275,
20210217,S92000003,Total,d,30 - 39,,729735,,Dose 2,,504,,0.069066168,,4086,,0.559929289,
20210217,S92000003,Total,d,40 - 49,,674290,,Dose 1,,1424,,0.211185098,,87681,,13.00345549,
20210217,S92000003,Total,d,40 - 49,,674290,,Dose 2,,553,,0.082012191,,5260,,0.780079788,
20210217,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,31771,,1.104926069,,1237501,,43.03758508,
20210217,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,3115,,0.108332904,,21062,,0.732490412,
20210217,S92000003,Total,d,50 - 54,,393113,,Dose 1,,1192,,0.303220702,,63144,,16.06255708,
20210217,S92000003,Total,d,50 - 54,,393113,,Dose 2,,394,,0.100225635,,3575,,0.909407728,
20210217,S92000003,Total,d,55 - 59,,399344,,Dose 1,,1579,,0.395398453,,70732,,17.71204776,
20210217,S92000003,Total,d,55 - 59,,399344,,Dose 2,,423,,0.105923715,,3826,,0.958071237,
20210217,S92000003,Total,d,60 - 64,,352569,,Dose 1,,2959,,0.839268342,,65516,,18.58246187,
20210217,S92000003,Total,d,60 - 64,,352569,,Dose 2,,294,,0.083387933,,2552,,0.723829945,
20210217,S92000003,Total,d,65 - 69,,300433,,Dose 1,,17756,,5.91013637,,218437,,72.70739233,
20210217,S92000003,Total,d,65 - 69,,300433,,Dose 2,,152,,0.050593643,,954,,0.317541682,
20210217,S92000003,Total,d,70 - 74,,285830,,Dose 1,,4591,,1.606199489,,262868,,91.96655355,
20210217,S92000003,Total,d,70 - 74,,285830,,Dose 2,,122,,0.042682714,,560,,0.195920652,
20210217,S92000003,Total,d,75 - 79,,198210,,Dose 1,,1760,,0.887947127,,195050,,98.4057313,
20210217,S92000003,Total,d,75 - 79,,198210,,Dose 2,,180,,0.090812774,,664,,0.334998234,
20210217,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,510,,0.187771302,,274073,,100.9079295,
20210217,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,997,,0.367074486,,3671,,1.351585195,
20210217,S92000003,Total,d,All vaccinations,d,,,Dose 1,,33526,,,z,1373024,,,z
20210217,S92000003,Total,d,All vaccinations,d,,,Dose 2,,3975,,,z,27865,,,z
20210218,S92000003,Female,,16 - 17,,53579,,Dose 1,,13,,0.024263237,,362,,0.675637843,
20210218,S92000003,Female,,16 - 17,,53579,,Dose 2,,12,,0.022396835,,25,,0.046660072,
20210218,S92000003,Female,,18 - 29,,413185,,Dose 1,,452,,0.109394097,,46891,,11.34866948,
20210218,S92000003,Female,,18 - 29,,413185,,Dose 2,,407,,0.098503092,,2513,,0.608202137,
20210218,S92000003,Female,,30 - 39,,370019,,Dose 1,,592,,0.159991784,,55414,,14.97598772,
20210218,S92000003,Female,,30 - 39,,370019,,Dose 2,,468,,0.126479992,,3567,,0.964004551,
20210218,S92000003,Female,,40 - 49,,345328,,Dose 1,,746,,0.216026502,,66472,,19.24894593,
20210218,S92000003,Female,,40 - 49,,345328,,Dose 2,,563,,0.163033406,,4663,,1.35031043,
20210218,S92000003,Female,,50 - 54,,203758,,Dose 1,,644,,0.31606121,,47476,,23.30018944,
20210218,S92000003,Female,,50 - 54,,203758,,Dose 2,,379,,0.186004967,,3229,,1.584723054,
20210218,S92000003,Female,,55 - 59,,205996,,Dose 1,,891,,0.432532671,,52044,,25.26456824,
20210218,S92000003,Female,,55 - 59,,205996,,Dose 2,,423,,0.205343793,,3487,,1.692751316,
20210218,S92000003,Female,,60 - 64,,181868,,Dose 1,,1680,,0.923746893,,44747,,24.60410847,
20210218,S92000003,Female,,60 - 64,,181868,,Dose 2,,301,,0.165504652,,2253,,1.238810566,
20210218,S92000003,Female,,65 - 69,,155904,,Dose 1,,6655,,4.268652504,,119851,,76.87487172,
20210218,S92000003,Female,,65 - 69,,155904,,Dose 2,,120,,0.076970443,,768,,0.492610837,
20210218,S92000003,Female,,70 - 74,,149920,,Dose 1,,2563,,1.709578442,,139291,,92.91021878,
20210218,S92000003,Female,,70 - 74,,149920,,Dose 2,,92,,0.061366062,,395,,0.263473853,
20210218,S92000003,Female,,75 - 79,,109004,,Dose 1,,1233,,1.13115115,,106563,,97.76063264,
20210218,S92000003,Female,,75 - 79,,109004,,Dose 2,,134,,0.122931269,,559,,0.512825217,
20210218,S92000003,Female,,80 years and over,d,165451,,Dose 1,,416,,0.251433959,,166634,,100.7150153,
20210218,S92000003,Female,,80 years and over,d,165451,,Dose 2,,895,,0.540945658,,3618,,2.186750156,
20210218,S92000003,Male,,16 - 17,,56560,,Dose 1,,16,,0.028288543,,206,,0.364214993,
20210218,S92000003,Male,,16 - 17,,56560,,Dose 2,,4,,0.007072136,,6,,0.010608204,
20210218,S92000003,Male,,18 - 29,,420762,,Dose 1,,310,,0.073675855,,15206,,3.613919508,
20210218,S92000003,Male,,18 - 29,,420762,,Dose 2,,113,,0.026856037,,705,,0.167553154,
20210218,S92000003,Male,,30 - 39,,359716,,Dose 1,,442,,0.122874712,,19183,,5.332818112,
20210218,S92000003,Male,,30 - 39,,359716,,Dose 2,,143,,0.039753583,,1130,,0.314136708,
20210218,S92000003,Male,,40 - 49,,328962,,Dose 1,,597,,0.181479928,,22552,,6.855503067,
20210218,S92000003,Male,,40 - 49,,328962,,Dose 2,,119,,0.036174391,,1279,,0.388798706,
20210218,S92000003,Male,,50 - 54,,189355,,Dose 1,,527,,0.278313221,,16839,,8.892820364,
20210218,S92000003,Male,,50 - 54,,189355,,Dose 2,,99,,0.052282749,,824,,0.435161469,
20210218,S92000003,Male,,55 - 59,,193348,,Dose 1,,858,,0.443759439,,20437,,10.5700602,
20210218,S92000003,Male,,55 - 59,,193348,,Dose 2,,111,,0.057409438,,873,,0.451517471,
20210218,S92000003,Male,,60 - 64,,170701,,Dose 1,,1656,,0.97011734,,24105,,14.12118265,
20210218,S92000003,Male,,60 - 64,,170701,,Dose 2,,84,,0.049208851,,684,,0.40070064,
20210218,S92000003,Male,,65 - 69,,144529,,Dose 1,,6463,,4.471766912,,111704,,77.28829508,
20210218,S92000003,Male,,65 - 69,,144529,,Dose 2,,57,,0.039438452,,363,,0.251160667,
20210218,S92000003,Male,,70 - 74,,135910,,Dose 1,,2119,,1.559120006,,128259,,94.37053933,
20210218,S92000003,Male,,70 - 74,,135910,,Dose 2,,71,,0.052240453,,328,,0.241336178,
20210218,S92000003,Male,,75 - 79,,89206,,Dose 1,,935,,1.048135776,,90655,,101.6243302,
20210218,S92000003,Male,,75 - 79,,89206,,Dose 2,,75,,0.084075062,,314,,0.35199426,
20210218,S92000003,Male,,80 years and over,d,106156,,Dose 1,,220,,0.207242172,,108075,,101.8077169,
20210218,S92000003,Male,,80 years and over,d,106156,,Dose 2,,298,,0.280718942,,1246,,1.173744301,
20210218,S92000003,Total,d,16 - 17,,110139,,Dose 1,,29,,0.026330364,,568,,0.515711964,
20210218,S92000003,Total,d,16 - 17,,110139,,Dose 2,,16,,0.014527098,,31,,0.028146252,
20210218,S92000003,Total,d,18 - 29,,833947,,Dose 1,,762,,0.091372713,,62097,,7.44615665,
20210218,S92000003,Total,d,18 - 29,,833947,,Dose 2,,520,,0.062354082,,3218,,0.385875841,
20210218,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,29999,,0.675793487,,1402398,,31.59210088,
20210218,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,4952,,0.111554697,,32798,,0.738847121,
20210218,S92000003,Total,d,30 - 39,,729735,,Dose 1,,1034,,0.141695273,,74597,,10.22247802,
20210218,S92000003,Total,d,30 - 39,,729735,,Dose 2,,611,,0.083729025,,4697,,0.643658314,
20210218,S92000003,Total,d,40 - 49,,674290,,Dose 1,,1343,,0.199172463,,89024,,13.20262795,
20210218,S92000003,Total,d,40 - 49,,674290,,Dose 2,,682,,0.101143425,,5942,,0.881223213,
20210218,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,28203,,0.980838813,,1265704,,44.0184239,
20210218,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,3821,,0.132886044,,24883,,0.865376456,
20210218,S92000003,Total,d,50 - 54,,393113,,Dose 1,,1171,,0.297878727,,64315,,16.3604358,
20210218,S92000003,Total,d,50 - 54,,393113,,Dose 2,,478,,0.121593537,,4053,,1.031001264,
20210218,S92000003,Total,d,55 - 59,,399344,,Dose 1,,1749,,0.437968268,,72481,,18.15001603,
20210218,S92000003,Total,d,55 - 59,,399344,,Dose 2,,534,,0.1337193,,4360,,1.091790536,
20210218,S92000003,Total,d,60 - 64,,352569,,Dose 1,,3336,,0.946197766,,68852,,19.52865964,
20210218,S92000003,Total,d,60 - 64,,352569,,Dose 2,,385,,0.109198483,,2937,,0.833028428,
20210218,S92000003,Total,d,65 - 69,,300433,,Dose 1,,13118,,4.366364547,,231555,,77.07375688,
20210218,S92000003,Total,d,65 - 69,,300433,,Dose 2,,177,,0.058914966,,1131,,0.376456648,
20210218,S92000003,Total,d,70 - 74,,285830,,Dose 1,,4682,,1.638036595,,267550,,93.60459014,
20210218,S92000003,Total,d,70 - 74,,285830,,Dose 2,,163,,0.057026904,,723,,0.252947556,
20210218,S92000003,Total,d,75 - 79,,198210,,Dose 1,,2168,,1.093789415,,197218,,99.49952071,
20210218,S92000003,Total,d,75 - 79,,198210,,Dose 2,,209,,0.105443721,,873,,0.440441956,
20210218,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,636,,0.234161859,,274709,,101.1420913,
20210218,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,1193,,0.439237575,,4864,,1.79082277,
20210218,S92000003,Total,d,All vaccinations,d,,,Dose 1,,30028,,,z,1403052,,,z
20210218,S92000003,Total,d,All vaccinations,d,,,Dose 2,,4969,,,z,32834,,,z
20210219,S92000003,Female,,16 - 17,,53579,,Dose 1,,12,,0.022396835,,374,,0.698034678,
20210219,S92000003,Female,,16 - 17,,53579,,Dose 2,,5,,0.009332014,,30,,0.055992086,
20210219,S92000003,Female,,18 - 29,,413185,,Dose 1,,423,,0.102375449,,47314,,11.45104493,
20210219,S92000003,Female,,18 - 29,,413185,,Dose 2,,409,,0.098987137,,2922,,0.707189274,
20210219,S92000003,Female,,30 - 39,,370019,,Dose 1,,503,,0.135938965,,55917,,15.11192668,
20210219,S92000003,Female,,30 - 39,,370019,,Dose 2,,507,,0.137019991,,4074,,1.101024542,
20210219,S92000003,Female,,40 - 49,,345328,,Dose 1,,721,,0.208787008,,67193,,19.45773294,
20210219,S92000003,Female,,40 - 49,,345328,,Dose 2,,559,,0.161875087,,5222,,1.512185516,
20210219,S92000003,Female,,50 - 54,,203758,,Dose 1,,567,,0.278271283,,48043,,23.57846072,
20210219,S92000003,Female,,50 - 54,,203758,,Dose 2,,418,,0.205145319,,3647,,1.789868373,
20210219,S92000003,Female,,55 - 59,,205996,,Dose 1,,762,,0.369910095,,52806,,25.63447834,
20210219,S92000003,Female,,55 - 59,,205996,,Dose 2,,398,,0.193207635,,3885,,1.885958951,
20210219,S92000003,Female,,60 - 64,,181868,,Dose 1,,1328,,0.730199925,,46075,,25.3343084,
20210219,S92000003,Female,,60 - 64,,181868,,Dose 2,,311,,0.171003145,,2564,,1.409813711,
20210219,S92000003,Female,,65 - 69,,155904,,Dose 1,,6284,,4.03068555,,126135,,80.90555727,
20210219,S92000003,Female,,65 - 69,,155904,,Dose 2,,103,,0.066066297,,871,,0.558677135,
20210219,S92000003,Female,,70 - 74,,149920,,Dose 1,,1950,,1.300693703,,141241,,94.21091249,
20210219,S92000003,Female,,70 - 74,,149920,,Dose 2,,73,,0.048692636,,468,,0.312166489,
20210219,S92000003,Female,,75 - 79,,109004,,Dose 1,,731,,0.670617592,,107294,,98.43125023,
20210219,S92000003,Female,,75 - 79,,109004,,Dose 2,,104,,0.095409343,,663,,0.60823456,
20210219,S92000003,Female,,80 years and over,d,165451,,Dose 1,,343,,0.207312135,,166977,,100.9223275,
20210219,S92000003,Female,,80 years and over,d,165451,,Dose 2,,668,,0.403744915,,4286,,2.590495071,
20210219,S92000003,Male,,16 - 17,,56560,,Dose 1,,4,,0.007072136,,210,,0.371287129,
20210219,S92000003,Male,,16 - 17,,56560,,Dose 2,,1,,0.001768034,,7,,0.012376238,
20210219,S92000003,Male,,18 - 29,,420762,,Dose 1,,273,,0.064882285,,15479,,3.678801793,
20210219,S92000003,Male,,18 - 29,,420762,,Dose 2,,128,,0.030420998,,833,,0.197974152,
20210219,S92000003,Male,,30 - 39,,359716,,Dose 1,,379,,0.105360896,,19562,,5.438179008,
20210219,S92000003,Male,,30 - 39,,359716,,Dose 2,,153,,0.042533554,,1283,,0.356670262,
20210219,S92000003,Male,,40 - 49,,328962,,Dose 1,,600,,0.182391887,,23152,,7.037894954,
20210219,S92000003,Male,,40 - 49,,328962,,Dose 2,,180,,0.054717566,,1459,,0.443516272,
20210219,S92000003,Male,,50 - 54,,189355,,Dose 1,,519,,0.274088353,,17358,,9.166908716,
20210219,S92000003,Male,,50 - 54,,189355,,Dose 2,,97,,0.051226532,,921,,0.486388001,
20210219,S92000003,Male,,55 - 59,,193348,,Dose 1,,704,,0.364110309,,21141,,10.93417051,
20210219,S92000003,Male,,55 - 59,,193348,,Dose 2,,105,,0.054306225,,978,,0.505823696,
20210219,S92000003,Male,,60 - 64,,170701,,Dose 1,,1419,,0.831278083,,25524,,14.95246074,
20210219,S92000003,Male,,60 - 64,,170701,,Dose 2,,91,,0.053309588,,775,,0.454010228,
20210219,S92000003,Male,,65 - 69,,144529,,Dose 1,,6210,,4.296715538,,117914,,81.58501062,
20210219,S92000003,Male,,65 - 69,,144529,,Dose 2,,51,,0.035287036,,414,,0.286447703,
20210219,S92000003,Male,,70 - 74,,135910,,Dose 1,,1633,,1.201530425,,129892,,95.57206975,
20210219,S92000003,Male,,70 - 74,,135910,,Dose 2,,58,,0.0426753,,386,,0.284011478,
20210219,S92000003,Male,,75 - 79,,89206,,Dose 1,,595,,0.666995494,,91250,,102.2913257,
20210219,S92000003,Male,,75 - 79,,89206,,Dose 2,,60,,0.06726005,,374,,0.41925431,
20210219,S92000003,Male,,80 years and over,d,106156,,Dose 1,,175,,0.164851728,,108250,,101.9725687,
20210219,S92000003,Male,,80 years and over,d,106156,,Dose 2,,203,,0.191228004,,1449,,1.364972305,
20210219,S92000003,Total,d,16 - 17,,110139,,Dose 1,,16,,0.014527098,,584,,0.530239062,
20210219,S92000003,Total,d,16 - 17,,110139,,Dose 2,,6,,0.005447662,,37,,0.033593913,
20210219,S92000003,Total,d,18 - 29,,833947,,Dose 1,,696,,0.083458541,,62793,,7.529615191,
20210219,S92000003,Total,d,18 - 29,,833947,,Dose 2,,537,,0.064392581,,3755,,0.450268422,
20210219,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,26119,,0.588387949,,1428517,,32.18048883,
20210219,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,4676,,0.105337189,,37474,,0.84418431,
20210219,S92000003,Total,d,30 - 39,,729735,,Dose 1,,882,,0.120865794,,75479,,10.34334382,
20210219,S92000003,Total,d,30 - 39,,729735,,Dose 2,,660,,0.090443791,,5357,,0.734102106,
20210219,S92000003,Total,d,40 - 49,,674290,,Dose 1,,1321,,0.195909772,,90345,,13.39853772,
20210219,S92000003,Total,d,40 - 49,,674290,,Dose 2,,739,,0.109596761,,6681,,0.990819974,
20210219,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,24541,,0.853482442,,1290245,,44.87190634,
20210219,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,3479,,0.12099203,,28362,,0.986368486,
20210219,S92000003,Total,d,50 - 54,,393113,,Dose 1,,1086,,0.276256445,,65401,,16.63669225,
20210219,S92000003,Total,d,50 - 54,,393113,,Dose 2,,515,,0.131005589,,4568,,1.162006853,
20210219,S92000003,Total,d,55 - 59,,399344,,Dose 1,,1466,,0.367102047,,73947,,18.51711807,
20210219,S92000003,Total,d,55 - 59,,399344,,Dose 2,,503,,0.125956569,,4863,,1.217747105,
20210219,S92000003,Total,d,60 - 64,,352569,,Dose 1,,2747,,0.779138268,,71599,,20.30779791,
20210219,S92000003,Total,d,60 - 64,,352569,,Dose 2,,402,,0.114020234,,3339,,0.947048663,
20210219,S92000003,Total,d,65 - 69,,300433,,Dose 1,,12494,,4.158664328,,244049,,81.23242121,
20210219,S92000003,Total,d,65 - 69,,300433,,Dose 2,,154,,0.051259349,,1285,,0.427715997,
20210219,S92000003,Total,d,70 - 74,,285830,,Dose 1,,3583,,1.253542315,,271133,,94.85813246,
20210219,S92000003,Total,d,70 - 74,,285830,,Dose 2,,131,,0.045831438,,854,,0.298778995,
20210219,S92000003,Total,d,75 - 79,,198210,,Dose 1,,1326,,0.668987438,,198544,,100.1685081,
20210219,S92000003,Total,d,75 - 79,,198210,,Dose 2,,164,,0.082740528,,1037,,0.523182483,
20210219,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,518,,0.190716734,,275227,,101.3328081,
20210219,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,871,,0.320683929,,5735,,2.111506699,
20210219,S92000003,Total,d,All vaccinations,d,,,Dose 1,,26136,,,z,1429188,,,z
20210219,S92000003,Total,d,All vaccinations,d,,,Dose 2,,4682,,,z,37516,,,z
20210220,S92000003,Female,,16 - 17,,53579,,Dose 1,,3,,0.005599209,,377,,0.703633886,
20210220,S92000003,Female,,16 - 17,,53579,,Dose 2,,0,,0,,30,,0.055992086,
20210220,S92000003,Female,,18 - 29,,413185,,Dose 1,,381,,0.092210511,,47695,,11.54325544,
20210220,S92000003,Female,,18 - 29,,413185,,Dose 2,,171,,0.04138582,,3093,,0.748575093,
20210220,S92000003,Female,,30 - 39,,370019,,Dose 1,,581,,0.157018964,,56498,,15.26894565,
20210220,S92000003,Female,,30 - 39,,370019,,Dose 2,,208,,0.05621333,,4282,,1.157237872,
20210220,S92000003,Female,,40 - 49,,345328,,Dose 1,,896,,0.259463467,,68089,,19.7171964,
20210220,S92000003,Female,,40 - 49,,345328,,Dose 2,,219,,0.063417968,,5441,,1.575603484,
20210220,S92000003,Female,,50 - 54,,203758,,Dose 1,,876,,0.42992177,,48919,,24.00838249,
20210220,S92000003,Female,,50 - 54,,203758,,Dose 2,,161,,0.079015302,,3808,,1.868883676,
20210220,S92000003,Female,,55 - 59,,205996,,Dose 1,,1153,,0.559719606,,53959,,26.19419795,
20210220,S92000003,Female,,55 - 59,,205996,,Dose 2,,190,,0.092234801,,4075,,1.978193751,
20210220,S92000003,Female,,60 - 64,,181868,,Dose 1,,1130,,0.621329756,,47205,,25.95563816,
20210220,S92000003,Female,,60 - 64,,181868,,Dose 2,,134,,0.073679812,,2698,,1.483493523,
20210220,S92000003,Female,,65 - 69,,155904,,Dose 1,,3419,,2.193016215,,129554,,83.09857348,
